order_id,products
375362,19348 5782 43209 27010 39475 36051
375450,24774 17957 13176 13838
375474,5479 28204 21903 27845
375488,32478 24852 34234 5025 12879 260
375501,48988 24852 45478 31808
375517,13176 47388 41665 14870 26209 7021 17979 28849 47626 17766 28465 13263 22935 42585 7076 32423 5084 2295 34466 47144 47766 40396 14447 27900 11707 6510
375736,46189 24852 18632 19348 44936 42450 43154 8204 6128 24097 42460 22025 703 23341 10673 19309 29252 17896 4210 47516 18321
375819,24852 29345 3732 33273 16920 24881 16436 3584 6532 32566 9593 2364 40592 25203
375836,43352 20955 15200 16797 3265 9839
375909,32052 24852 22035 21560 47766 21903 43961 20574 28204 21137 47209 4799
376046,24852 23047 21387
376059,24852 19604 47144
376067,6585 27966 13176 47766 47329 16096 46979 48370 1194 260 19171
376170,35887 13176 6104 2043 33731 22963 21903 45007 19478 17652 31371 29675 2326 27845 49075
376202,24320 13176 39877 21376 11130 11707 33198 5250 8138 22227
376225,None
376264,14493 47672 27086 46572
376346,37335 17902 7912 25 5640 15011 42342 21903 46045 23334
376463,46284 31231 6383
376479,20082
376522,48167 21137 47209
376551,15604 13176 21903 29487 45007 1940
376703,9808 24852 26040 22098 4138 36557 13578 11631
376708,21162 5876 5194 4920 32655 24852 5785 25340 19354 27966 42828 9438 43087 14702 31824 31433 16797 1463 39427 16840 15613 38544 17630 30949
376769,27553 36036 31847 24373 23953 34012 30388
376826,31717 30776 13870 13176 5876 37693 43379 35951 21903 32537 20693 45603 8163 22935 26209 9421 47209 36554 9839 28985
376836,13176 40311 33352 21137 17704 8277
376866,26165 24852 27966 13176 5077
376898,20197 24852 37131 47434 12914 196 10151 24660 26914 28204 10912 32338 4081 11679 36606
376940,24852 4945
376952,47626 40706 21903 6000 17459 33120 35233 36183 5212
376968,8424 24852 37646 2971 22298 48733 32303 31215 42768 7781 46886 16797 9076 26604
377064,21461 34489 14896 6972 45007 33569 34124 27122 43654 47209 29009
377084,44799
377105,23693 42265 13629
377112,49235 11182 31683 27730 27845 5750
377126,41844 24852 37552 35628 9444 5020 39696 10603 41787 21137 14992
377233,13245 47626 21903 47766 14233 41787 1194 4945 49683
377302,45521 5876 15902 47766 45007 14947 21903 45 26165
377363,24852 48647 36127 5959 43967 38689
377415,8174 24852 23543 37646 40706 21903 24759 29871 22367 39702 32839 47630 11710
377469,6366
377479,20794 30776 24852 19894 38490 45603 25718 7521 2913 1463 33198
377496,11520 13176 31683 37158 49044 19448 24024
377500,8174 13176 5876 13646 29073 12127 35951 30391 18537 17471 11629 47734 27104 47042 38256 47209 19057 41950 9839 35547
377503,None
377602,27845 24852 44765 46584 29594
377623,45856 14627 2943 36085 37508 18343 17706 31730 47848 14947 45866 3957 49267 13629 43295 33055 5451 33120 29686 6292 19154 43726 49520 47766 22369 37317 44116 9424
377684,673 1854 11281 18576 2425 23234 30638
377732,8424 40723 19678 22935 24184 42504
377799,16797 47766 43772
377806,13176 27845
377884,16797 21137 20995 13575 20955
377906,None
377930,37455 49235 42828 4232 8414 47209 37807
377951,27360 43631 31215
378394,None
378399,47209
378448,24852 13176 20114 43154 43713 43789 34243 47209 47672 18523 24954
378470,47626 28820 47144 42526 13083 47766 21903 7681 21544 18465
378476,3880 48215 47766 3216 39097 1217 12738 13944 1160
378578,5479
378592,None
378619,37687 5876 33731 33120 25466 20995 18706 33815 46229 1712
378663,8424 5322 39558 8478 17794 38383 5999 37119 17652 10603 24964 25272 18531 16797 47209 25138 11710
378810,32478 43154 13176
378849,44949 13176 37646 21938 20327 40706 47766 21903 30391 33120 46584 41242 44359 36011 16570 46906 21137 8138
378851,20583 13176 2670 27086 28670 42265 21267 42701 24852 21070 46802 24024 5161 48395 28204 16797 45613 49235 11712 6046 26315 24184 46049 9934 12572
378879,4605 11520 24852 47626 32478 45741 8087 34969 35163 3682 41220 10246 5450 44310 8518
378897,30354
378965,1194 19677 19173 13176 48370
379019,46106 24964 47626 27086
379028,27360 34117 24852 459 1940
379043,22028 33768 23288 5258 21288 8803 44683
379120,13249 45848 33549 20461 14381 44560 25691 47941 28110 19604
379162,23588 28371
379186,21903
379195,32446
379232,5818 17794 35951 21903
379264,32689 17902 9020 16281 907 9213 11580
379311,24852 23909 8929 24964 33787 18523 21616
379367,41276 46149
379446,37552 23622 47766 14947 23777 38689 42719
379503,13176
379529,8424 4562 5450 19660 44042 12993 2091 22959 41950
379590,24852 37066 35921 25830 16797 21447
379618,44142 47766 26665 29487 22438
379653,35911 13249 5876 7175 22963 40706 42265 32655 8518 24852 47087 3952 19057 11005 39024 45007 21051 24964 22367 36011 47209 4799 4605 23029 45544 2326
379734,15290 26384 16338 4317 31766 7644 44142 19325 49139 16696 47601 3616
379761,22124 8174 41007 39275 22035 13819 8710 22825 36865 47866 37276 13263 21137 19156
379770,17631 10569 10957 23763
379778,47626 26209
379834,None
379849,3776 18285 36772 44064 17993 6383 40009 41787 22233 33343 21447 34262 23611 47877 22882 18725 23102 22438 8274 48071 19097 47940 14726
379863,8174 15327 8929 47792 3818 21903 3957 33787 34270 39928 18523
379969,13176
379975,21267 38689
379990,18987
380012,46175 25705 45066 48364 47766 41658 30385 30489 4451
380165,15541 33768
380200,4605 24852 21903
380242,16185 6046 40723 34969 8555 21903 42244 44359 32747 21019 4920 8518 28849 28985
380331,8571 32211 19660 46149 196 4938
380358,8571 46061
380396,24852 3599 13176 36685 41540 46979 44570 42803 27104 4920 47209 44116
380401,13944 41658 39276
380404,47141 12916
380415,28985 35168 37646 47766 21903 42265 45570 26604 16168
380488,30591 40199 10473 20940 3798 6184 41400 13575
380584,16953 23909 14280 31725 6128 41395 10102 5450 37619 18987 45588 49605 28204 27485 16797 44799 1157 4605 11233 39408 39993 6046 3999 4889 25830
380615,None
380628,None
380634,None
380703,42585 24852 13176
380779,24852 19894 47144 29675 38739 14992
380816,24852 47766 34668 21405
380858,47626 45290 18823 25569 21301 3318 9829 38818 43568 45239 28876
380933,13870 1463 23737 27325 36724 11199 13877 47209 30233 42701 33198
381110,8424 31343 13176 5876 33731 27521 46667 2426 26209 27104 4920 5450 19613 22115 5883 35108 29987 46979 16254 21137 47672 28985 8277 43295 13984 45007 48415 36034 7350 4605 11712 7673 21903 6000 9934 36929 5353
381159,24062 28123 7175 23059 33731 30382 46667 42592 6291 18465 141 8792 14084 10132
381160,4605 9507 24852 15604 13176 22035 12614 41757 42736 40396 28199 44910 7120 34530 16797 8518 44683 41950 21614
381252,31663 40545 37866 33198
381324,47209 47626 13176 6291 46979
381369,47141 3039 8645 7132 49496 43459
381398,27966 13176 39275 5876 10176 920 3957 46969 47209
381480,17902 8236 31651 21903 38768 26900 16281 8859
381600,15120 24852 39993 13578 5077
381695,27845 24852 13249 46886
381777,39877 1700 24235 13176 30391
381830,27360 35921 24852 9779
381842,None
381852,35412 24852 26165 32303 43209
381951,10753 43182 37067 40723 38480 14870 13629 46906 1194 47209
382023,None
382296,46822
382299,7901 41290
382308,15700 21709 49520 1700 26620 21053 44632
382330,7131 13176 37766 3880 15902 47888 35921 22206 26209 21137 23709
382397,20995 24852 45504 39475 17878
382451,24838 42342 45007 30450 5077 42697 36011 30489
382529,35951 21903 10685 19887 6871 12341 33147
382667,37388 24363 25522 42445 5785 21137 32655 17579
382704,10258 196 6184
382756,22963 21903 18465
382845,13830 37646 5603 2513 19155 27086 10193 43319 18576 11730 26312 34027 21616
382862,20082
382889,3479 36695 15392 26901
382921,44765 4656 47357 5194 45124 8637
382964,22620 23763 38238 11495 8066 44640 23734 27979 43571
382965,33894 3434 24852 16057 18212 43409 41351
383073,19678
383251,47626 13176 16987 27086 26914 23273 42265 2335 459 14084 27829 28985
383290,24852 16349 20842 27845 248 23236 28204 25890 5450 30489 31506 4799
383316,15386
383361,49235 17600 27966 13176 7503 35140 43633 23452 21903 11130 27845 30489 21137 49683 44632
383398,24852 4562 13629
383463,10761 40174 47144 39877 2732 47900 6532 20995 13328 311 25830 7559 21137 30949 6218 9558 36144 42813
383506,32717 24489 19660 37646 18727 18670 39692 11000 14678 30682 28132 28985
383593,13176 24838 14947 6656 27325 20119 26168 33787 17419 46676 44632 4957
383650,13259 46149 196 40199
383667,4006 6187 10341 17689
383708,15290 3382 13176 22963 17794 22825 27104 24852 26842 46979 3952 22935 47734 21137 28985 45066 45007 16616 36389 8138 41950 21903 35992 24830 38739
383761,24852 48679 28934 21903 44910 40545
383770,7681 48559 5484 42526
383794,4605 4724 43522 27966 37646 15579 4182 38639 43768 39696 8575 2855 44142 9421 5450 20015
383828,None
383855,24852 44144 41238 25931 23288 17794 40706 8012 3661 24518 2825 21137 38777 9839
383870,45246 35940 24852 47626 37646 8671 21872 21903 16896 25466 7622 28289 25890
383913,16797 14233 33000
383917,4605 13851 5876 13380 12614 24838 47766 36695 31378 2846 12029 30489 22856 35547
384058,25682 779 13240 46485 27904 16965 42504
384082,37792 31766 35199 17652 31288 33381 42265 42139 4793 33198 13166
384197,26576 5385 27510 30696 42777 8475 3990 6790 13966 33090 10145 8730 6334
384200,4605 11933
384225,21137 46676 44632
384273,651 20940 11266 1940 42392 21195 28413 8803 17976 12341 31805 46058
384293,21137 20440 19057 5876 8277
384298,15558 2966 42263 49609 7185 14159 21019 48310
384314,39275 21903 10326 43154 21288 6184 2855 33081
384322,20463 14381
384324,12212 14634 30696 10890 19600 12481 9961 14399 25830
384366,17878 11112 21938 20114 27086 24184 5818
384371,46667 39841 39160 47231 1890
384442,None
384464,11029 17469 277
384477,24852 33090 17634 432 42495
384534,38928 33081
384574,12980 24852 35003 19348 15424 7388 30849 5077 28204 44492 43942 23341 16797 47209 27985 46676
384656,8424 31343 3060 30442 9076 18465 12075 8518 28849 47626 45364 37687 432 14720 44632 24964 27156 47766 29487 44449 40604 20082 27620 18599
384669,48857 48058 29370
384778,36574 2717 16464 20119 18618 44156 20876 35221 13245 24852 24427 207 14947 43279 23296 714 8049 13255 48335 16696 264 14788 44632 21501 3061 24034 27770 20413 21293 22556 45066 17191 21131 41276 49522 19821 31888 812 10957 47990 9953 21782 47144 26223 33301 18523
384806,49605 33819 43263 16768 19348 32347 46720 31848 18296 5240 10492 33301 40332 30169 30599 449 2713 14147 49306
384856,43014 13176 24838 31713 42265 27695 4987 47209
384890,33875 24852 9339 48206 39275 22882 15202 35989 39332 21288 37564 17046 16585 29553 40261 6166 44632 31134
384982,24852 40789 39911 27104 4138 28204 22959 16797 17634 17429
384992,31371 24852 41220 44632 47059
385035,13176 44632 22935
385197,11365
385201,11520 44389 13176 22825 32747 21194 18362 30630 41349 37022 445 11140 22935 10210 21137 41842 1450 23579 40156 42342 16616 41271 28656 34243 19322 10070 29574 7673 43961 48057
385227,47766
385244,27966 21903 47766 30450 41540 44632
385292,31343 13176 12756 36772 18465 34448 9666 5547 48600 11777 21137 25890 10132 13870 29660 2091 37158 24841 7559 47144 43122 36651
385294,24852 48190 47766 16490 24184 33433 4920 43961
385355,31981 49235 47144
385521,49235 33000 43352 33768 27845 12341 35652
385524,37046 15902 1063
385587,39408 24852 45116 40174 7628 34969 7676 26604 16826 46979 41787 5077 4086 16797 8193 15275 9839
385616,13250 26047 42197 47766 168 44568 15739 6030 37716 18747 39132 45835 41562 14161
385640,24852 41565 19604 13249 12508 13250 36464 19173 352 28634 27143 6236 44085 32773 16797 17122 872 40310 27307 26604
385693,21709 21903 17191 44632 21616
385718,24852 13176 16607 42424 3990 5750 22610 43183 35221 8277
385719,15700 5564 5876 7963 45007 46667 34126 21038 44359 45163
385731,24852 1338 27191 8481 40759 31553 42731 2859 21333 6631
385744,21709 24852 47144 27086 14947 4210 44632 35989
385878,38693 44632 26620
385973,21137 13176 19006 28576
386001,13176 5876 2092 21903 33279 36994 2077 34126 24964 18200 22935 10749 4920 47209 8518 38689 25767
386040,28842
386067,20561 39147 5025 14715 33129
386208,31100 40174 22035 6104 39877 4853 41665 21903 26364 4796 6809 26324 21137 25890 14992 43643 38689
386279,32740 13176 329
386320,9358
386326,None
386327,25199 24852 27966 38689 22035
386331,27521 9020
386360,12341 8953 30827
386412,30489 21543 32655 35547
386443,35547 24852 13646 47766 20082 41842 30142 1940 26096 48577 2311 1511 2326 21137 12258 4945 14267 42504 21616
386466,25691 47626 5876
386467,49235 32950 31635 15984 24964 21267 14218 16797 21137 47209 5120 48220
386499,5785 24852 19660 37646 46654
386529,31764 14901 28464 26497 28916
386555,44632 14947
386561,30450
386595,39408 49235 24852 39921 34024 44632 10032
386697,24852 23543 38164 40852 20995 17468 46900 33468 35968
386752,39947
386769,49235 24852 11520 37646 47626 11109 33000 40001 35951 47766 21903 45007 24759 46260 47492 31459 10749 8138
386999,None
387090,24852
387279,32455
387334,17131 46845 13380 40002 45200 12456 7781 46969 47209 9839
387348,47842 19078 35181 4895 32958 33852 13164 19953 15483 31683 5077 18061 48015 3526
387439,37687 18531
387447,26209
387466,3025 27344 47626 13176 1090 37067 10292 9177 45066 21903 37947 31288 11499 33716 42244 41787 26915 4920 35708 9934
387482,22935
387510,24852 13176 47144 24838 21903 18465 27845 21137 43961 38689
387519,44098 3599 37417 13176 32293 22035 24850 30135 34282 5134 45374 48395 33845 49416 5194 13819 7714
387568,46256 40761 13176 35628 23986
387592,31717 36792 27966 13176 37646 5876 1516 10540 36702 35951 20791 22935 24082 47209
387601,24852 1485 39275 18104 4210 15820 35383 44799
387678,43352 21137 13176 8803 26604
387694,24852 16083 29675
387726,9358 38300 12640
387844,5451 28204 47766 38689 26209
387847,9651 43772 43352 33548 21903 6735 44156 9009 49354 27360 49683
387934,None
387936,16797 35951
388032,16953 31759 14875
388057,21938 26369 5578 32833 8859 27845 27751
388109,15906 22829 6871 10585 2920
388112,20119 11121 25974
388134,20940 13575 12341 35561 13535
388145,32689 8048 13176 21137 12899 30827
388162,9071 5612 27845
388192,38490 21137 27966 39275
388373,16349 13176 13380 20114 6740 41899 46667 48109 3835 42289 5991 46969 8518
388453,24561 13176 32950 25330 22963 24838 12756 3835 7781 36070 5994 21137 47209
388458,39275
388474,8424 46175 32478 28931 11331 26209 49683
388498,43534 6066 196
388519,27966 13176 12384 5876 18027 11140 47209
388595,35985
388645,37050 13176 15950 45356 12614 45066 38662 21903 6015 13063 42265 17872 5194 36011 18465 38256 21137 40545 483
388651,46189 3885 16621 24713 20641 24995 23734 14996 17008 16797 29731
388683,27360 24852 46676
388729,5959 11520 31981 45374
388760,39055 32579 46620 27086 1103 47616 27845 17835 12341 24852 39877 47087 18615 30561 14917 10490 33787 21137 3896 37646 30391 31927
388785,16185 19660 29315 47144 24701 38444 13755 27885 48438 48370 13639 14379 29640
388828,47209 21903 27845
388829,24852 47626 43295 33303 43772 12951 42265 11123
388886,17333 21903
388898,46562 13591 196 37710 14414 6760
388957,47766 22123
388991,47626 35935 21903 2154 18839
389053,21513 13176 44008 5514 35951 27521 28204 21137 17316
389062,49235 21938 36253 8519 23400 5449 6664 31636 7533 38456 46817 31562 33452
389162,17131 24062 13176 44359 47209 8277
389170,22124 24852 33754
389173,19966
389217,11520 4472
389250,8174 13176 5876 14355 24838 12036 21903 31915 5450
389469,45066 24852 41149 22035 20995
389496,37496 47626 39275 2971 33000 48364 23375 27521 17652 37973 4812 42265 49044 45946 27845 30489 36082 12341 31506 8277 28985
389510,5385
389525,None
389528,9913
389546,4962 13176 31683 39928 12341 47626 25931 42083 31371 23679 10831 49610 16185 1749 45007 28745 24706 6336 18897 38544 30489 8467
389548,47209
389586,24852 47388 43768 11140 13629 33135 21137 25138
389593,27344 47209 19248 10112 24799
389623,8174 17795 15438 13176 13198 43295 1234 30391 18531 14992 45615 43218 8277
389800,48215 10032 25466
389829,47766 46941 9199 27179 13936 22105 12316 1511 14218 47209 45064 25804 30879
389861,41273 13176 37935 38444 43154 4781 21553 45698 36545 3717 46676 19057 42240
389869,4605 24852 36550 29447 14901 38108 6348 7806 32831 11777 27020 38739 23044 13997 29544 14645
390079,30827 21288 13042
390109,24852
390156,29126 49235 24852 47626 22035 43352 21903 34126 24964 13080 22935 21137 36361 38689 46253 21616
390177,17341 24852 27966 14337 12508 9557 28571 7483 5782 30696 4778 35898 5077 36943 403 35613
390196,8087 47119 12872 26209 15582 17579 38689 13646
390407,24852 47626 40174 9595 40706 47766 49517 49683 36482 19057
390462,32689 13176 5876 17794 38979 27104 26209 37417 24489 2078 48364 4066 3952 44310 21137 47672 37646 24964 28204 18531 47209 44201 41950 40826 9515
390507,9076 25286
390524,7338 35188 13176 11367 6835 6390 24320
390547,7503 37067 39990 3822 47280 4945 34658 41870 9736
390659,15424 23909 23341
390711,29126 29118 40706 27521 13512 10863 6348 18841 13740 11777 42193 22935 26209 46616 21137 9583 44632
390763,27966 13176 40706 45007 22935 46654
390779,28373 24673
390781,27344 11512 46667 36397 22959 18465 4920 17224 21709 29826 21137 8277 1057 34969 42342 28204 19048 38293 47209 4605 35633 45437
390925,1117 13522 3334 29577 13755 31872 7778 23082 1511 1465 11985 32047 4332
390936,5860 30827
391004,39408 8571 43352 38768 21288 21137 5985
391079,8424 16185 24852 47626 31964 33731 47766 21903 24964 46676 44632
391110,7606 40581 28688 19977 8744 29091
391114,13176 17900 35412 1940 10673 48370 40310 16696 6533
